NO,TRS_TYPE,NOCUST,NAMAOUTLET,ALAMATOUTLET,KOTA,CABANG,KODE_SEKTORAL,NO_INVC,TGL_INVC,KODEBARANG,NAMABARANG,KEMASAN,QTYSALES,QTYBONUS,VALUEHNA,SPEC_DISC,DISC_DBM,SALES_DISC,CASH1_DISC,VALUE_NET_SALES,EXP_DATE,BATCH_NUM,Month,NAMASALESMAN
44,SALES,1406389,KURNIA FARMA.Ap,JL. BESAR,TARUTUNG,DBM Medan,AAPR,MDA-SPJ-22020761,14/09/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,24,0,888000,8,0,0,0,816960,45200,2205002,9,BUDIONO (ALL SEKTOR)
45,SALES,1409408,ALMAQVIRA.Ap,JL. JAMIN GINTING NO. 107,DELI SERDANG,DBM Medan,AAPR,MDA-SPJ-22020785,15/09/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,2,0,74000,0,0,0,0,74000,45200,2205002,9,IRPAN GUNAWAN (AP & RS)
46,SALES,1409858,SINAR BINTANG.Ap,JL. JEND. SUDIRMAN NO. 58 PEMATANG RAYA SIMALUNGUN,P. SIANTAR,DBM Medan,AAPR,MDA-SPJ-22020824,15/09/2022,CCM006,MAXITON SOFT CAP (BTL/30S),BTL,4,0,376000,3,0,0,0,364720,45474,2108157,9,BUDIONO (ALL SEKTOR)
47,SALES,1409858,SINAR BINTANG.Ap,JL. JEND. SUDIRMAN NO. 58 PEMATANG RAYA SIMALUNGUN,P. SIANTAR,DBM Medan,AAPR,MDA-SPJ-22020824,15/09/2022,CCM007,NATURALLE BETA CAROTENE 6MG (BTL/30S),BTL,2,0,124000,15,0,0,0,105400,45413,2106375,9,BUDIONO (ALL SEKTOR)
48,SALES,1400320,VITA SARI.Ap,JL KAPT BANGSI SEMBIRING NO 11,KABAN JAHE,DBM Medan,AAPR,MDA-SPJ-22020911,15/09/2022,CCM010,NATURALLE FISH OIL 1000MG (BTL/60S),BTL,24,0,4416000,27.5,0,0,0,3201600,45444,2107161,9,FRANS (ALL SEKTOR)
49,SALES,1400320,VITA SARI.Ap,JL KAPT BANGSI SEMBIRING NO 11,KABAN JAHE,DBM Medan,AAPR,MDA-SPJ-22020911,15/09/2022,CCM014,NATURALLE TONGKAT ALI PLUS (BTL/60),BTL,12,0,1332000,20,0,0,0,1065600,45261,2101299,9,FRANS (ALL SEKTOR)
50,SALES,1400320,VITA SARI.Ap,JL KAPT BANGSI SEMBIRING NO 11,KABAN JAHE,DBM Medan,AAPR,MDA-SPJ-22020911,15/09/2022,CCM015,NATURALLE KACIP FATIMAH PLUS (BTL/60),BTL,12,0,960000,20,0,0,0,768000,45474,2108052,9,FRANS (ALL SEKTOR)
51,SALES,1401005,SARI GUNUNG.Ap,JL KAPT BANGSI SEMBIRING 58,KABAN JAHE,DBM Medan,AAPR,MDA-SPJ-22020931,15/09/2022,CCM002,CHAMPS EMULSION (BTL/350ML),BTL,24,0,1224000,8,0,0,0,1126080,45200,2205005,9,FRANS (ALL SEKTOR)
52,SALES,1400320,VITA SARI.Ap,JL KAPT BANGSI SEMBIRING NO 11,KABAN JAHE,DBM Medan,AAPR,MDA-SPJ-22020941,15/09/2022,CCM002,CHAMPS EMULSION (BTL/350ML),BTL,36,0,1836000,8,0,0,0,1689120,45200,2205005,9,FRANS (ALL SEKTOR)
53,RETUR,1409340,SETIA FARMA.Ap,JL. JAMIN GINTING NO. 80,MEDAN,DBM Medan,AAPR,MDA-RPJ-22003458,16/09/2022,CCM010,NATURALLE FISH OIL 1000MG (BTL/60S),BTL,-1,0,-172000,15,0,11,0,-130118,44927,2001045,9,HERIADI (AP & RS)
54,RETUR,1411223,PHALMA AGUNG.Ap,JL. SEI MERAH DUSUN II DAGANG KARAWANG,T. MORAWA,DBM Medan,AAPR,MDA-RPJ-22003459,16/09/2022,CCM010,NATURALLE FISH OIL 1000MG (BTL/60S),BTL,-3,0,-552000,20,0,11,0,-393024,45444,2107161,9,MUHAMMAD HAIRUL (TSE DUO MDN)
55,RETUR,1411223,PHALMA AGUNG.Ap,JL. SEI MERAH DUSUN II DAGANG KARAWANG,T. MORAWA,DBM Medan,AAPR,MDA-RPJ-22003459,16/09/2022,CCM011,NATURALLE GARLIC OIL 3000MG (BTL/100S),BTL,-1,0,-95000,15,0,11,0,-71867.5,45139,2009092,9,MUHAMMAD HAIRUL (TSE DUO MDN)
56,RETUR,1409277,SUMBER SEGAR LESTARI.CV (BRASTAGI RANTAU),JL. JEND. AHMAD YANI NO. 10,RANTAU PRAPAT,DBM Medan,BMSM,MDA-RPJ-22003460,16/09/2022,CCM010,NATURALLE FISH OIL 1000MG (BTL/60S),BTL,-3,0,-516000,15,0,0,0,-438600,44927,2001045,9,FRANS (ALL SEKTOR)
57,SALES,14000968,PT. KALIMAS GLOBAL ASIA,JL.SETIA BUDI NO 133,MEDAN,DBM Medan,AAPR,MDA-SPJ-22020963,16/09/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,24,0,888000,8,0,0,0,816960,45200,2205002,9,IRPAN GUNAWAN (AP & RS)
58,SALES,1409254,ANDA.TO,JL. GUNUNG KRAKATAU NO. 43 C,MEDAN,DBM Medan,ATOB,MDA-SPJ-22020975,16/09/2022,CCM006,MAXITON SOFT CAP (BTL/30S),BTL,12,0,1128000,8,0,0,0,1037760,45474,2108157,9,BAYU PRATAMA (GT)
59,SALES,14000968,PT. KALIMAS GLOBAL ASIA,JL.SETIA BUDI NO 133,MEDAN,DBM Medan,AAPR,MDA-SPJ-22021098,19/09/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,24,0,888000,8,0,0,0,816960,45200,2205002,9,IRPAN GUNAWAN (AP & RS)
60,SALES,14000964,BINTANG FARMA. CV,JL. HOS COKROMINOTO NO. 55,LUBUK PAKAM,DBM Medan,AAPR,MDA-SPJ-22021157,20/09/2022,CCM009,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),BTL,24,0,2688000,30,0,0,0,1881600,45627,2201091,9,HERIADI (AP & RS)
61,SALES,14000964,BINTANG FARMA. CV,JL. HOS COKROMINOTO NO. 55,LUBUK PAKAM,DBM Medan,AAPR,MDA-SPJ-22021157,20/09/2022,CCM011,NATURALLE GARLIC OIL 3000MG (BTL/100S),BTL,24,0,2280000,30,0,0,0,1596000,45139,2009092,9,HERIADI (AP & RS)
62,SALES,14000964,BINTANG FARMA. CV,JL. HOS COKROMINOTO NO. 55,LUBUK PAKAM,DBM Medan,AAPR,MDA-SPJ-22021157,20/09/2022,CCM015,NATURALLE KACIP FATIMAH PLUS (BTL/60),BTL,4,0,320000,10,0,0,0,288000,45474,2108052,9,HERIADI (AP & RS)
63,RETUR,14000222,BONA JAYA.AP,JL.JAMIN GINTING NO.96,MEDAN,DBM Medan,AAPR,MDA-RPJ-22003577,21/09/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,0,-60,0,0,0,0,0,0,45444,2107236,9,IRPAN GUNAWAN (AP & RS)
64,RETUR,14000222,BONA JAYA.AP,JL.JAMIN GINTING NO.96,MEDAN,DBM Medan,AAPR,MDA-RPJ-22003577,21/09/2022,CCM016,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),BTL,-60,0,-5640000,20,0,0,0,-4512000,45658,2202163,9,IRPAN GUNAWAN (AP & RS)
65,SALES,1402687,KELUARGA.Ap,JL. KH DAHLAN NO 65,LUBUK PAKAM,DBM Medan,AAPR,MDA-SPJ-22021259,21/09/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,4,0,149480,3,0,0,0,144995.6,45200,2205002,9,HERIADI (AP & RS)
66,SALES,14000968,PT. KALIMAS GLOBAL ASIA,JL.SETIA BUDI NO 133,MEDAN,DBM Medan,AAPR,MDA-SPJ-22021262,21/09/2022,CCM006,MAXITON SOFT CAP (BTL/30S),BTL,12,0,1128000,8,0,0,0,1037760,45474,2108157,9,IRPAN GUNAWAN (AP & RS)
67,SALES,1410980,MITRA.Ap,JL. SEI MENCIRIM NO. 17 DUSUN III PAYA GELI SUNGGA,MEDAN,DBM Medan,AAPR,MDA-SPJ-22021296,21/09/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,6,0,222000,15,0,0,0,188700,45200,2205002,9,FRANS (ALL SEKTOR)
68,SALES,1407309,BUDIMAN JAYA.TO,JL. AR.HAKIM NO. 142,MEDAN,DBM Medan,ATOB,MDA-SPJ-22021310,21/09/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,4,0,148000,3,0,0,0,143560,45200,2205002,9,BAYU PRATAMA (GT)
69,SALES,1411269,BAZZAR DUOPHARMA MEDAN,JL. GATOT SUBROTO NO. 248,MEDAN,DBM Medan,PINS,MDA-SPJ-22021318,22/09/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,5,0,141400,20,0,0,0,113120,45444,2107236,9,KREDIT KANTOR
70,SALES,14000964,BINTANG FARMA. CV,JL. HOS COKROMINOTO NO. 55,LUBUK PAKAM,DBM Medan,AAPR,MDA-SPJ-22021325,22/09/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,24,0,672000,20,0,0,0,537600,45444,2107236,9,HERIADI (AP & RS)
71,SALES,1405861,TERANG FARMA.Ap,JL.MEDAN - BT. KUIS NO. 1004 DUSUN XI EMPLASMEN DE,MEDAN,DBM Medan,AAPR,MDA-SPJ-22021353,22/09/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,3,0,111000,0,0,0,0,111000,45200,2205002,9,SISWANI PARAPAT (AP.RS))
72,SALES,1400099,AGUNG.TO,JL BRIGJEND KATAMSO NO 156-A,MEDAN,DBM Medan,ATOB,MDA-SPJ-22021390,22/09/2022,CCM004,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),BTL,24,0,884760,20,0,0,0,707808,45474,2108052,9,BAYU PRATAMA (GT)
73,SALES,1400099,AGUNG.TO,JL BRIGJEND KATAMSO NO 156-A,MEDAN,DBM Medan,ATOB,MDA-SPJ-22021390,22/09/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,24,0,678720,20,0,0,0,542976,45444,2107236,9,BAYU PRATAMA (GT)
74,SALES,1409838,KARYA RAYA.Ap,JL. KARYA JAYA NO. 187 C,MEDAN,DBM Medan,AAPR,MDA-SPJ-22021392,22/09/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,6,0,222000,3,0,0,0,215340,45200,2205002,9,HERIADI (AP & RS)
75,SALES,14000938,ARMA JAYA. AP,JL. PINTU AIR IV NO.452,MEDAN,DBM Medan,AAPR,MDA-SPJ-22021452,23/09/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,4,0,148000,3,0,0,0,143560,45200,2205002,9,IRPAN GUNAWAN (AP & RS)
76,SALES,1409257,RAYA VI.Ap,JL. PLATINA RAYA NO. 36 MEDAN BELAWAN,MEDAN,DBM Medan,AAPR,MDA-SPJ-22021511,23/09/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,2,0,74000,0,0,0,0,74000,45200,2205002,9,FRANS (ALL SEKTOR)
77,SALES,1409257,RAYA VI.Ap,JL. PLATINA RAYA NO. 36 MEDAN BELAWAN,MEDAN,DBM Medan,AAPR,MDA-SPJ-22021511,23/09/2022,CCM002,CHAMPS EMULSION (BTL/350ML),BTL,2,0,102000,0,0,0,0,102000,45200,2205005,9,FRANS (ALL SEKTOR)
78,SALES,1409257,RAYA VI.Ap,JL. PLATINA RAYA NO. 36 MEDAN BELAWAN,MEDAN,DBM Medan,AAPR,MDA-SPJ-22021511,23/09/2022,CCM004,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),BTL,3,0,109500,0,0,0,0,109500,45474,2108052,9,FRANS (ALL SEKTOR)
79,SALES,1409257,RAYA VI.Ap,JL. PLATINA RAYA NO. 36 MEDAN BELAWAN,MEDAN,DBM Medan,AAPR,MDA-SPJ-22021511,23/09/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,3,0,84000,0,0,0,0,84000,45444,2107236,9,FRANS (ALL SEKTOR)
80,RETUR,1411239,AL-KAFFAH MART,JL. JAMIN GINTING NO. 131 RAMBUNG DALAM,BINJAI,DBM Medan,BTKL,MDA-RPJ-22003617,24/09/2022,CCM004,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),BTL,-4,0,-138000,10,0,11,1,-109432.62,45261,2101225,9,JUNAIDI (ALL SEKTOR)
81,RETUR,14000697,AL- BAROKAH. UD.,JL. KENTANG NO.09,MEDAN BARU,DBM Medan,BTKL,MDA-RPJ-22003625,26/09/2022,CCM010,NATURALLE FISH OIL 1000MG (BTL/60S),BTL,-19,0,-3268000,30,0,11,1,-2015604.36,44927,2001045,9,MUHAMMAD HAIRUL (TSE DUO MDN)
82,RETUR,14000697,AL- BAROKAH. UD.,JL. KENTANG NO.09,MEDAN BARU,DBM Medan,BTKL,MDA-RPJ-22003626,26/09/2022,CCM010,NATURALLE FISH OIL 1000MG (BTL/60S),BTL,-48,0,-8256000,30,0,11,1,-5092053.12,44927,2001045,9,MUHAMMAD HAIRUL (TSE DUO MDN)
83,RETUR,1400514,TANJUNG SARI.Ap,JL SETIA BUDI NO.16,MEDAN,DBM Medan,AAPR,MDA-RPJ-22003632,26/09/2022,CCM010,NATURALLE FISH OIL 1000MG (BTL/60S),BTL,-1,0,-172000,0,0,11,0,-153080,44927,2001045,9,MUHAMMAD HAIRUL (TSE DUO MDN)
84,SALES,1409914,KOPERASI SERBA USAHA BINTANG ABADI NUSANTARA,JL. KL. YOS SUDARSO RT RW KELURAHAN TANJUNG MULIA,MEDAN,DBM Medan,BKOP,MDA-SPJ-22021635,26/09/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,6,0,168000,10,0,0,0,151200,45444,2107236,9,ELSYE ANGELINA H. (HOREKA)
85,SALES,14000013,GABE REJEKI.Ap,JL. B. ZEIN HAMID NO. 61 MEDAN JOHOR,MEDAN,DBM Medan,AAPR,MDA-SPJ-22021648,26/09/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,4,0,148000,3,0,0,0,143560,45200,2205002,9,HERIADI (AP & RS)
86,SALES,14000013,GABE REJEKI.Ap,JL. B. ZEIN HAMID NO. 61 MEDAN JOHOR,MEDAN,DBM Medan,AAPR,MDA-SPJ-22021648,26/09/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,4,0,112000,10,0,0,0,100800,45444,2107236,9,HERIADI (AP & RS)
87,SALES,1400514,TANJUNG SARI.Ap,JL SETIA BUDI NO.16,MEDAN,DBM Medan,AAPR,MDA-SPJ-22021703,27/09/2022,CCM010,NATURALLE FISH OIL 1000MG (BTL/60S),BTL,1,0,184000,0,0,0,0,184000,45444,2107161,9,IRPAN GUNAWAN (AP & RS)
88,SALES,1411237,HORISAN.Ap,JL. SISINGAMANGARAJA NO. 44,P. SIANTAR,DBM Medan,AAPR,MDA-SPJ-22021707,27/09/2022,CCM006,MAXITON SOFT CAP (BTL/30S),BTL,12,0,1128000,8,0,0,0,1037760,45474,2108157,9,BUDIONO (ALL SEKTOR)
89,SALES,1400638,WINATA.Ap,JL IRIAN NO.111,TANJUNG MORAWA,DBM Medan,AAPR,MDA-SPJ-22021718,27/09/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,4,0,148000,3,0,0,0,143560,45200,2205002,9,HERIADI (AP & RS)
90,SALES,1400320,VITA SARI.Ap,JL KAPT BANGSI SEMBIRING NO 11,KABAN JAHE,DBM Medan,AAPR,MDA-SPJ-22021729,27/09/2022,CCM006,MAXITON SOFT CAP (BTL/30S),BTL,72,0,6768000,8,0,0,0,6226560,45474,2108157,9,FRANS (ALL SEKTOR)
91,SALES,1410905,OKE SUPERMARKET,JL. DAHLAN TANJUNG DUSUN II DESA TANJUNG MORAWA,TANJUNG MORAWA,DBM Medan,BMML,MDA-SPJ-22021738,27/09/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,3,0,111000,0,0,0,0,111000,45200,2205002,9,EKO SURYA D (MTI)
92,SALES,1410905,OKE SUPERMARKET,JL. DAHLAN TANJUNG DUSUN II DESA TANJUNG MORAWA,TANJUNG MORAWA,DBM Medan,BMML,MDA-SPJ-22021738,27/09/2022,CCM004,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),BTL,3,0,109500,0,0,0,0,109500,45474,2108052,9,EKO SURYA D (MTI)
93,SALES,1410946,LIA.Ap,JL. B. ZEIN HAMID KM 8.2 NO. 106,MEDAN,DBM Medan,AAPR,MDA-SPJ-22021751,28/09/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,4,0,148000,3,0,0,0,143560,45200,2205002,9,HERIADI (AP & RS)
94,SALES,1409362,RAYA IV.Ap,JL. RUMAH POTONG HEWAN NO. 121 B,MEDAN,DBM Medan,AAPR,MDA-SPJ-22021820,28/09/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,8,0,296000,5,0,0,0,281200,45200,2205002,9,FRANS (ALL SEKTOR)
95,SALES,1409362,RAYA IV.Ap,JL. RUMAH POTONG HEWAN NO. 121 B,MEDAN,DBM Medan,AAPR,MDA-SPJ-22021820,28/09/2022,CCM002,CHAMPS EMULSION (BTL/350ML),BTL,4,0,204000,3,0,0,0,197880,45200,2205005,9,FRANS (ALL SEKTOR)
96,SALES,1406397,LAMHOT.Ap,JL. SM.RAJA,LAGUBOTI,DBM Medan,AAPR,MDA-SPJ-22021918,29/09/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,7,0,259000,5,0,0,0,246050,45200,2205002,9,BUDIONO (ALL SEKTOR)
97,SALES,1401292,SAUDARA BARU.Ap,JL. K.F. TANDEAN NO.10 LK I,TEBING TINGGI,DBM Medan,AAPR,MDA-SPJ-22021927,29/09/2022,CCM007,NATURALLE BETA CAROTENE 6MG (BTL/30S),BTL,12,0,744000,30,0,0,0,520800,45413,2106375,9,BUDIONO (ALL SEKTOR)
98,SALES,1401292,SAUDARA BARU.Ap,JL. K.F. TANDEAN NO.10 LK I,TEBING TINGGI,DBM Medan,AAPR,MDA-SPJ-22021927,29/09/2022,CCM008,NATURALLE VIT E 250IU (BTL/30S),BTL,12,0,984000,30,0,0,0,688800,45413,2106370,9,BUDIONO (ALL SEKTOR)
99,SALES,1401292,SAUDARA BARU.Ap,JL. K.F. TANDEAN NO.10 LK I,TEBING TINGGI,DBM Medan,AAPR,MDA-SPJ-22021927,29/09/2022,CCM010,NATURALLE FISH OIL 1000MG (BTL/60S),BTL,12,0,2208000,27.5,0,0,0,1600800,45444,2107161,9,BUDIONO (ALL SEKTOR)
100,SALES,1401292,SAUDARA BARU.Ap,JL. K.F. TANDEAN NO.10 LK I,TEBING TINGGI,DBM Medan,AAPR,MDA-SPJ-22021927,29/09/2022,CCM011,NATURALLE GARLIC OIL 3000MG (BTL/100S),BTL,12,0,1140000,30,0,0,0,798000,45139,2009092,9,BUDIONO (ALL SEKTOR)
101,SALES,1407000,SAUDARA JAYA.Ap,JL. MARGA SILIMA NO. 49,SIDIKALANG,DBM Medan,AAPR,MDA-SPJ-22021936,29/09/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,8,0,224000,20,0,0,0,179200,45444,2107236,9,FRANS (ALL SEKTOR)
102,SALES,1407000,SAUDARA JAYA.Ap,JL. MARGA SILIMA NO. 49,SIDIKALANG,DBM Medan,AAPR,MDA-SPJ-22021936,29/09/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,16,0,448000,20,0,0,0,358400,45689,2203153,9,FRANS (ALL SEKTOR)
103,SALES,1400320,VITA SARI.Ap,JL KAPT BANGSI SEMBIRING NO 11,KABAN JAHE,DBM Medan,AAPR,MDA-SPJ-22022029,30/09/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,36,0,1332000,8,0,0,0,1225440,45200,2205002,9,FRANS (ALL SEKTOR)
104,SALES,1400320,VITA SARI.Ap,JL KAPT BANGSI SEMBIRING NO 11,KABAN JAHE,DBM Medan,AAPR,MDA-SPJ-22022029,30/09/2022,CCM007,NATURALLE BETA CAROTENE 6MG (BTL/30S),BTL,24,0,1488000,30,0,0,0,1041600,45413,2106375,9,FRANS (ALL SEKTOR)
105,SALES,1400320,VITA SARI.Ap,JL KAPT BANGSI SEMBIRING NO 11,KABAN JAHE,DBM Medan,AAPR,MDA-SPJ-22022029,30/09/2022,CCM010,NATURALLE FISH OIL 1000MG (BTL/60S),BTL,30,0,5520000,27.5,0,0,0,4002000,45444,2107161,9,FRANS (ALL SEKTOR)
106,SALES,1401005,SARI GUNUNG.Ap,JL KAPT BANGSI SEMBIRING 58,KABAN JAHE,DBM Medan,AAPR,MDA-SPJ-22022032,30/09/2022,CCM002,CHAMPS EMULSION (BTL/350ML),BTL,60,0,3060000,8,0,0,0,2815200,45200,2205005,9,FRANS (ALL SEKTOR)
107,SALES,14000721,SERASI. KLINIK PRATAMA,JL PANTAI TIMUR NO 46 CINTA DAMAI,MEDAN,DBM Medan,AKLN,MDA-SPJ-22022164,30/09/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,6,0,222000,3,0,0,0,215340,45200,2205002,9,LISNAWATI (GT)
108,SALES,14000697,AL- BAROKAH. UD.,JL. KENTANG NO.09,MEDAN BARU,DBM Medan,BTKL,MDA-SPJ-22022183,30/09/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,48,0,1344000,20,0,0,1,1064448,45689,2203153,9,BAYU PRATAMA (GT)
109,SALES,14000697,AL- BAROKAH. UD.,JL. KENTANG NO.09,MEDAN BARU,DBM Medan,BTKL,MDA-SPJ-22022184,30/09/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,24,0,888000,8,0,0,1,808790.4,45200,2205002,9,BAYU PRATAMA (GT)
110,SALES,14000697,AL- BAROKAH. UD.,JL. KENTANG NO.09,MEDAN BARU,DBM Medan,BTKL,MDA-SPJ-22022184,30/09/2022,CCM010,NATURALLE FISH OIL 1000MG (BTL/60S),BTL,48,0,8832000,27.5,0,0,1,6339168,45444,2107161,9,BAYU PRATAMA (GT)
111,SALES,1406644,DIAMOND.Swalayan,KARYA WISATA,MEDAN,DBM Medan,BMML,MDA-SPJ-22022255,30/09/2022,CCM004,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),BTL,6,0,219000,0,0,0,0,219000,45474,2108052,9,EKO SURYA D (MTI)
112,SALES,1406644,DIAMOND.Swalayan,KARYA WISATA,MEDAN,DBM Medan,BMML,MDA-SPJ-22022255,30/09/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,6,0,168000,0,0,0,0,168000,45689,2203153,9,EKO SURYA D (MTI)
113,SALES,14000648,HIDUP SEHAT,JL GUNUNG KRAKATAU NO 199E,0,DBM Medan,AAPR,MDA-SPJ-22022269,30/09/2022,CCM005,CHAMPS VIT C 100MG (BTL/30),BTL,12,0,336000,20,0,0,0,268800,45689,2203153,9,SISWANI PARAPAT (AP.RS))
114,SALES,1410476,EVA HUTAHAEAN.Bidan,JL. BESAR NO.15 DUSUN V SEI BALAI,BATU BARA,DBM Medan,AKLN,MDA-SPJ-22022277,30/09/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,24,0,888000,8,0,0,0,816960,45200,2205002,9,AZIS SYAHPUTRA (AP&RS)
115,SALES,1410476,EVA HUTAHAEAN.Bidan,JL. BESAR NO.15 DUSUN V SEI BALAI,BATU BARA,DBM Medan,AKLN,MDA-SPJ-22022277,30/09/2022,CCM008,NATURALLE VIT E 250IU (BTL/30S),BTL,12,0,984000,30,0,0,0,688800,45413,2106370,9,AZIS SYAHPUTRA (AP&RS)
116,SALES,1410476,EVA HUTAHAEAN.Bidan,JL. BESAR NO.15 DUSUN V SEI BALAI,BATU BARA,DBM Medan,AKLN,MDA-SPJ-22022277,30/09/2022,CCM011,NATURALLE GARLIC OIL 3000MG (BTL/100S),BTL,12,0,1140000,30,0,0,0,798000,45139,2009092,9,AZIS SYAHPUTRA (AP&RS)
117,SALES,14000968,PT. KALIMAS GLOBAL ASIA,JL.SETIA BUDI NO 133,MEDAN,DBM Medan,AAPR,MDA-SPJ-22022279,30/09/2022,CCM002,CHAMPS EMULSION (BTL/350ML),BTL,24,0,1224000,8,0,0,0,1126080,45200,2205005,9,IRPAN GUNAWAN (AP & RS)
118,SALES,14000968,PT. KALIMAS GLOBAL ASIA,JL.SETIA BUDI NO 133,MEDAN,DBM Medan,AAPR,MDA-SPJ-22022279,30/09/2022,CCM011,NATURALLE GARLIC OIL 3000MG (BTL/100S),BTL,24,0,2280000,30,0,0,0,1596000,45139,2009092,9,IRPAN GUNAWAN (AP & RS)
119,SALES,1410749,ROMERO.Ap,JL. T. IMAN BONJOL NO. 40 LUBUK PAKAM,DELI SERDANG,DBM Medan,AAPR,MDA-SPJ-22022284,30/09/2022,CCM001,CHAMPS EMULSION (BTL/200ML),BTL,6,0,222000,3,0,0,0,215340,45200,2205002,9,HERIADI (AP & RS)
120,SALES,14000968,PT. KALIMAS GLOBAL ASIA,JL.SETIA BUDI NO 133,MEDAN,DBM Medan,AAPR,MDA-SPJ-22022287,30/09/2022,CCM009,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),BTL,36,0,4032000,30,0,0,0,2822400,45627,2201091,9,IRPAN GUNAWAN (AP & RS)
121,SALES,14000964,BINTANG FARMA. CV,JL. HOS COKROMINOTO NO. 55,LUBUK PAKAM,DBM Medan,AAPR,MDA-SPJ-22022288,30/09/2022,CCM002,CHAMPS EMULSION (BTL/350ML),BTL,60,0,3060000,8,0,0,0,2815200,45200,2205005,9,HERIADI (AP & RS)
122,SALES,14000964,BINTANG FARMA. CV,JL. HOS COKROMINOTO NO. 55,LUBUK PAKAM,DBM Medan,AAPR,MDA-SPJ-22022288,30/09/2022,CCM006,MAXITON SOFT CAP (BTL/30S),BTL,27,0,2538000,8,0,0,0,2334960,45474,2108157,9,HERIADI (AP & RS)
123,SALES,14000964,BINTANG FARMA. CV,JL. HOS COKROMINOTO NO. 55,LUBUK PAKAM,DBM Medan,AAPR,MDA-SPJ-22022288,30/09/2022,CCM006,MAXITON SOFT CAP (BTL/30S),BTL,9,0,846000,8,0,0,0,778320,45597,2112127,9,HERIADI (AP & RS)
124,SALES,14000964,BINTANG FARMA. CV,JL. HOS COKROMINOTO NO. 55,LUBUK PAKAM,DBM Medan,AAPR,MDA-SPJ-22022288,30/09/2022,CCM010,NATURALLE FISH OIL 1000MG (BTL/60S),BTL,12,0,2208000,27.5,0,0,0,1600800,45444,2107161,9,HERIADI (AP & RS)
125,SALES,1400099,AGUNG.TO,JL BRIGJEND KATAMSO NO 156-A,MEDAN,DBM Medan,ATOB,MDA-SPJ-22022289,30/09/2022,CCM007,NATURALLE BETA CAROTENE 6MG (BTL/30S),BTL,12,0,751440,30,0,0,0,526008,45413,2106375,9,BAYU PRATAMA (GT)
126,SALES,1400099,AGUNG.TO,JL BRIGJEND KATAMSO NO 156-A,MEDAN,DBM Medan,ATOB,MDA-SPJ-22022289,30/09/2022,CCM009,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),BTL,36,0,4072320,30,0,0,0,2850624,45627,2201091,9,BAYU PRATAMA (GT)
127,SALES,1400099,AGUNG.TO,JL BRIGJEND KATAMSO NO 156-A,MEDAN,DBM Medan,ATOB,MDA-SPJ-22022289,30/09/2022,CCM011,NATURALLE GARLIC OIL 3000MG (BTL/100S),BTL,21,0,2014950,30,0,0,0,1410465,45139,2009092,9,BAYU PRATAMA (GT)
